"Date","Price","Open","High","Low","Vol.","Change %"
"11/07/2023","15.78","14.71","16.08","14.67","","11.13%"
"10/07/2023","14.20","15.19","15.28","14.08","","16.58%"
"07/07/2023","12.18","13.79","13.79","11.61","","-12.25%"
"06/07/2023","13.88","14.49","16.06","13.67","","7.26%"
"05/07/2023","12.94","14.71","14.75","12.78","","16.68%"
"03/07/2023","11.09","12.39","12.39","10.88","","2.78%"
"30/06/2023","10.79","11.48","11.48","10.08","","-6.82%"
"29/06/2023","11.58","12.07","12.29","11.42","","-16.69%"
"28/06/2023","13.90","14.00","14.96","13.27","","3.27%"
"27/06/2023","13.46","14.12","14.12","13.17","","0.67%"
"26/06/2023","13.37","14.34","14.34","13.06","","17.28%"
"23/06/2023","11.40","12.02","12.12","10.73","","3.07%"
"22/06/2023","11.06","12.72","12.72","10.83","","-14.66%"
"21/06/2023","12.96","14.62","15.09","12.68","","-2.78%"
"20/06/2023","13.33","14.70","14.87","13.28","","26.95%"
"16/06/2023","10.50","13.53","13.53","10.37","","-21.58%"
"15/06/2023","13.39","12.93","13.88","12.61","","-14.98%"
"14/06/2023","15.75","20.31","21.12","15.50","","-13.56%"
"13/06/2023","18.22","18.38","18.95","17.59","","-3.09%"
"12/06/2023","18.80","17.22","18.80","16.45","","39.16%"
"09/06/2023","13.51","13.77","13.99","13.19","","-1.82%"
"08/06/2023","13.76","14.25","14.26","13.51","","4.01%"
"07/06/2023","13.23","13.95","14.01","12.61","","3.20%"
"06/06/2023","12.82","13.87","13.87","12.80","","-0.16%"
"05/06/2023","12.84","14.10","14.27","12.81","","10.31%"
"02/06/2023","11.64","13.17","13.59","11.43","","-13.71%"
"01/06/2023","13.49","15.91","16.19","13.47","","-27.94%"
"31/05/2023","18.72","19.44","19.75","17.41","","7.71%"
"30/05/2023","17.38","19.00","19.34","17.38","","1.76%"
"26/05/2023","17.08","18.32","18.34","16.38","","-6.97%"
"25/05/2023","18.36","19.05","19.68","18.15","","-10.04%"
"24/05/2023","20.41","20.54","21.98","18.75","","20.84%"
"23/05/2023","16.89","17.08","18.49","15.51","","11.71%"
"22/05/2023","15.12","16.29","17.86","15.05","","10.20%"
"19/05/2023","13.72","14.24","15.89","13.54","","-1.51%"
"18/05/2023","13.93","14.99","15.07","13.75","","-4.06%"
"17/05/2023","14.52","15.00","16.28","13.99","","-8.22%"
"16/05/2023","15.82","15.27","16.29","14.12","","12.60%"
"15/05/2023","14.05","15.92","16.58","13.67","","5.24%"
"12/05/2023","13.35","13.70","15.43","13.13","","-5.65%"
"11/05/2023","14.15","15.85","16.67","13.78","","-10.44%"
"10/05/2023","15.80","17.45","19.21","14.85","","-14.69%"
"09/05/2023","18.52","18.20","18.52","17.01","","16.48%"
"08/05/2023","15.90","17.70","18.04","15.87","","5.79%"
"05/05/2023","15.03","17.31","17.31","14.61","","-24.36%"
"04/05/2023","19.87","19.67","22.57","19.27","","-9.43%"
"03/05/2023","21.94","24.79","27.71","21.84","","0.69%"
"02/05/2023","21.79","19.48","24.55","19.47","","25.37%"
"01/05/2023","17.38","19.16","19.16","17.28","","10.91%"
"28/04/2023","15.67","16.87","17.45","15.51","","-9.63%"
"27/04/2023","17.34","18.42","18.50","16.92","","-2.91%"
"26/04/2023","17.86","19.18","20.71","17.19","","-1.87%"
"25/04/2023","18.20","16.52","21.02","16.20","","23.47%"
"24/04/2023","14.74","15.80","16.38","14.43","","8.94%"
"21/04/2023","13.53","14.84","15.27","13.20","","-6.63%"
"20/04/2023","14.49","15.33","15.57","13.87","","5.69%"
"19/04/2023","13.71","15.69","16.13","13.51","","-2.35%"
"18/04/2023","14.04","14.16","15.26","13.85","","3.08%"
"17/04/2023","13.62","14.97","15.35","13.18","","10.37%"
"14/04/2023","12.34","14.24","14.43","12.32","","-13.59%"
"13/04/2023","14.28","15.08","15.28","14.23","","-18.03%"
"12/04/2023","17.42","19.56","20.62","16.85","","-12.55%"
"11/04/2023","19.92","19.60","20.13","18.14","","8.26%"
"10/04/2023","18.40","20.10","20.63","18.27","","17.50%"
"06/04/2023","15.66","18.07","18.31","15.63","","-7.83%"
"05/04/2023","16.99","18.29","18.50","16.88","","8.56%"
"04/04/2023","15.65","16.52","17.90","15.47","","3.10%"
"03/04/2023","15.18","17.81","18.00","15.07","","5.05%"
"31/03/2023","14.45","16.07","16.09","14.39","","-11.62%"
"30/03/2023","16.35","16.81","18.00","16.26","","-11.48%"
"29/03/2023","18.47","20.69","21.37","18.38","","-7.33%"
"28/03/2023","19.93","22.60","23.07","19.80","","-3.72%"
"27/03/2023","20.70","22.41","23.69","20.60","","0.29%"
"24/03/2023","20.64","24.97","27.52","20.62","","-11.91%"
"23/03/2023","23.43","21.08","28.08","20.14","","-18.08%"
"22/03/2023","28.60","31.33","34.76","25.54","","3.06%"
"21/03/2023","27.75","29.91","30.35","27.74","","-6.85%"
"20/03/2023","29.79","33.97","34.62","29.53","","7.24%"
"17/03/2023","27.78","26.20","29.93","25.49","","11.16%"
"16/03/2023","24.99","31.19","31.31","24.99","","-12.19%"
"15/03/2023","28.46","34.01","37.83","27.24","","11.48%"
"14/03/2023","25.53","28.68","29.87","23.61","","-25.57%"
"13/03/2023","34.30","41.65","42.65","32.58","","28.08%"
"10/03/2023","26.78","25.74","33.44","24.16","","4.16%"
"09/03/2023","25.71","21.19","27.22","20.66","","6.90%"
"08/03/2023","24.05","25.71","26.24","23.80","","7.17%"
"07/03/2023","22.44","23.17","24.04","21.88","","6.10%"
"06/03/2023","21.15","21.52","21.91","21.08","","20.86%"
"03/03/2023","17.50","19.03","19.03","17.32","","-5.76%"
"02/03/2023","18.57","20.31","20.45","18.52","","-6.96%"
"01/03/2023","19.96","21.85","21.85","19.91","","1.32%"
"28/02/2023","19.70","20.19","20.56","18.42","","4.56%"
"27/02/2023","18.84","20.16","20.20","18.82","","8.71%"
"24/02/2023","17.33","19.32","20.03","17.16","","-1.92%"
"23/02/2023","17.67","18.45","19.35","17.35","","-19.17%"
"22/02/2023","21.86","25.70","25.70","21.84","","-5.94%"
"21/02/2023","23.24","23.61","24.42","23.08","","41.88%"
"17/02/2023","16.38","19.43","19.97","15.89","","-15.65%"
"16/02/2023","19.42","18.07","19.62","16.16","","10.66%"
"15/02/2023","17.55","21.82","21.92","17.29","","-11.72%"
"14/02/2023","19.88","24.28","25.08","19.02","","-24.98%"
"13/02/2023","26.50","28.48","28.54","26.50","","17.05%"
"10/02/2023","22.64","24.45","24.90","22.38","","-3.50%"
